datetime,epex_ct_kwh,t1_ct_kwh,t2_ct_kwh,t3_tib_ct_kwh,t3_oct_ct_kwh,t3_awa_ct_kwh,t4_ct_kwh,module3_grid_ct,grid_fee_ct,taxes_levies_ct,year,month,hour,dayofweek
2023-07-22 23:00:00,9.849,47.0,37.78131,40.33981,37.78131,39.90546,32.37870999999999,2.61,9.3,12.6,2023,7,23,5
2023-07-23 00:00:00,8.73,47.0,36.4497,39.0082,36.4497,38.57385,31.047099999999993,2.61,9.3,12.6,2023,7,0,6
2023-07-23 01:00:00,7.927,47.0,35.49413,38.05262999999999,35.49413,37.61828,30.09153,2.61,9.3,12.6,2023,7,1,6
2023-07-23 02:00:00,6.789,47.0,34.13991,36.698409999999996,34.13991,36.26406,28.737309999999997,2.61,9.3,12.6,2023,7,2,6
2023-07-23 03:00:00,3.322,47.0,30.01418,32.57268,30.01418,32.13833,24.611579999999996,2.61,9.3,12.6,2023,7,3,6
2023-07-23 04:00:00,1.5779999999999998,47.0,27.93882,30.49732,27.93882,30.06297,22.536219999999997,2.61,9.3,12.6,2023,7,4,6
2023-07-23 05:00:00,1.109,47.0,27.38071,29.939209999999996,27.38071,29.50486,21.978109999999997,2.61,9.3,12.6,2023,7,5,6
2023-07-23 06:00:00,0.508,47.0,26.66552,29.22402,26.66552,28.78967,21.262919999999998,2.61,9.3,12.6,2023,7,6,6
2023-07-23 07:00:00,0.288,47.0,26.403720000000003,28.96222,26.403720000000003,28.52787,26.772619999999996,7.46,9.3,12.6,2023,7,7,6
2023-07-23 08:00:00,0.34199999999999997,47.0,26.46798,29.02648,26.46798,28.59213,26.836879999999997,7.46,9.3,12.6,2023,7,8,6
2023-07-23 09:00:00,0.009,47.0,26.071709999999996,28.630209999999995,26.071709999999996,28.195859999999996,26.440609999999996,7.46,9.3,12.6,2023,7,9,6
2023-07-23 10:00:00,0.0,47.0,26.060999999999996,28.619499999999995,26.060999999999996,28.185149999999997,26.429899999999996,7.46,9.3,12.6,2023,7,10,6
2023-07-23 11:00:00,-0.003,47.0,26.057429999999997,28.615929999999995,26.057429999999997,28.181579999999997,26.426329999999997,7.46,9.3,12.6,2023,7,11,6
2023-07-23 12:00:00,-0.005,47.0,26.055049999999998,28.613549999999996,26.055049999999998,28.179199999999998,26.423949999999998,7.46,9.3,12.6,2023,7,12,6
2023-07-23 13:00:00,-0.778,47.0,25.13518,27.693679999999997,25.13518,27.25933,25.50408,7.46,9.3,12.6,2023,7,13,6
2023-07-23 14:00:00,-1.217,47.0,24.612769999999998,27.171269999999996,24.612769999999998,26.736919999999998,24.981669999999998,7.46,9.3,12.6,2023,7,14,6
2023-07-23 15:00:00,-0.7030000000000001,47.0,25.22443,27.78293,25.22443,27.348580000000002,25.593329999999995,7.46,9.3,12.6,2023,7,15,6
2023-07-23 16:00:00,-0.381,47.0,25.607609999999998,28.166109999999996,25.607609999999998,27.731759999999998,25.976509999999994,7.46,9.3,12.6,2023,7,16,6
2023-07-23 17:00:00,0.0,47.0,26.060999999999996,28.619499999999995,26.060999999999996,28.185149999999997,34.141099999999994,13.94,9.3,12.6,2023,7,17,6
2023-07-23 18:00:00,2.893,47.0,29.503669999999996,32.062169999999995,29.503669999999996,31.627819999999996,37.583769999999994,13.94,9.3,12.6,2023,7,18,6
2023-07-23 19:00:00,6.678,47.0,34.00782,36.56632,34.00782,36.13197,42.08791999999999,13.94,9.3,12.6,2023,7,19,6
2023-07-23 20:00:00,8.724,47.0,36.44256,39.00106,36.44256,38.56671,44.52266,13.94,9.3,12.6,2023,7,20,6
2023-07-23 21:00:00,9.176,47.0,36.98044,39.53894,36.98044,39.104589999999995,37.34933999999999,7.46,9.3,12.6,2023,7,21,6
2023-07-23 22:00:00,9.966,47.0,37.920539999999995,40.47904,37.920539999999995,40.044689999999996,38.28943999999999,7.46,9.3,12.6,2023,7,22,6
2023-07-23 23:00:00,9.264,47.0,37.08516,39.64366,37.08516,39.209309999999995,31.68255999999999,2.61,9.3,12.6,2023,7,23,6
2023-07-24 00:00:00,7.714,47.0,35.240660000000005,37.79916,35.240660000000005,37.364810000000006,29.838059999999995,2.61,9.3,12.6,2023,7,0,0
2023-07-24 01:00:00,7.002,47.0,34.39338,36.951879999999996,34.39338,36.51753,28.990779999999997,2.61,9.3,12.6,2023,7,1,0
2023-07-24 02:00:00,6.898999999999999,47.0,34.27081,36.82931,34.27081,36.39496,28.868209999999994,2.61,9.3,12.6,2023,7,2,0
2023-07-24 03:00:00,7.2010000000000005,47.0,34.63019,37.188689999999994,34.63019,36.75434,29.22759,2.61,9.3,12.6,2023,7,3,0
2023-07-24 04:00:00,7.2090000000000005,47.0,34.63971,37.198209999999996,34.63971,36.76386,29.237109999999998,2.61,9.3,12.6,2023,7,4,0
2023-07-24 05:00:00,8.711,47.0,36.42709000000001,38.98559,36.42709000000001,38.55124,31.024489999999997,2.61,9.3,12.6,2023,7,5,0
2023-07-24 06:00:00,10.259,47.0,38.269209999999994,40.827709999999996,38.269209999999994,40.393359999999994,32.86661,2.61,9.3,12.6,2023,7,6,0
2023-07-24 07:00:00,11.397,47.0,39.623430000000006,42.18193,39.623430000000006,41.74758,39.992329999999995,7.46,9.3,12.6,2023,7,7,0
2023-07-24 08:00:00,11.508,47.0,39.75552,42.31402,39.75552,41.87967,40.12441999999999,7.46,9.3,12.6,2023,7,8,0
2023-07-24 09:00:00,10.5,47.0,38.556,41.11449999999999,38.556,40.68014999999999,38.9249,7.46,9.3,12.6,2023,7,9,0
2023-07-24 10:00:00,9.994,47.0,37.95386,40.512359999999994,37.95386,40.07800999999999,38.32276,7.46,9.3,12.6,2023,7,10,0
2023-07-24 11:00:00,9.462,47.0,37.32078,39.87928,37.32078,39.44493,37.689679999999996,7.46,9.3,12.6,2023,7,11,0
2023-07-24 12:00:00,8.745000000000001,47.0,36.46755,39.02605,36.46755,38.591699999999996,36.83645,7.46,9.3,12.6,2023,7,12,0
2023-07-24 13:00:00,8.159,47.0,35.770210000000006,38.32871,35.770210000000006,37.894360000000006,36.139109999999995,7.46,9.3,12.6,2023,7,13,0
2023-07-24 14:00:00,7.497,47.0,34.982429999999994,37.540929999999996,34.982429999999994,37.106579999999994,35.35133,7.46,9.3,12.6,2023,7,14,0
2023-07-24 15:00:00,6.726999999999999,47.0,34.06613,36.624629999999996,34.06613,36.19028,34.43503,7.46,9.3,12.6,2023,7,15,0
2023-07-24 16:00:00,6.372999999999999,47.0,33.64487,36.20337,33.64487,35.76902,34.013769999999994,7.46,9.3,12.6,2023,7,16,0
2023-07-24 17:00:00,7.706,47.0,35.23114,37.78964,35.23114,37.355290000000004,43.31124,13.94,9.3,12.6,2023,7,17,0
2023-07-24 18:00:00,9.768,47.0,37.68492,40.24341999999999,37.68492,39.80906999999999,45.76501999999999,13.94,9.3,12.6,2023,7,18,0
2023-07-24 19:00:00,10.696,47.0,38.78924,41.34774,38.78924,40.91339,46.869339999999994,13.94,9.3,12.6,2023,7,19,0
2023-07-24 20:00:00,11.846,47.0,40.157740000000004,42.71624,40.157740000000004,42.28189,48.23784,13.94,9.3,12.6,2023,7,20,0
2023-07-24 21:00:00,11.399,47.0,39.625809999999994,42.184309999999996,39.625809999999994,41.749959999999994,39.99470999999999,7.46,9.3,12.6,2023,7,21,0
2023-07-24 22:00:00,10.297,47.0,38.31443,40.87293,38.31443,40.438579999999995,38.68333,7.46,9.3,12.6,2023,7,22,0
2023-07-24 23:00:00,10.203,47.0,38.20257,40.76107,38.20257,40.326719999999995,32.799969999999995,2.61,9.3,12.6,2023,7,23,0
2023-07-25 00:00:00,9.6,47.0,37.485,40.043499999999995,37.485,39.60914999999999,32.08239999999999,2.61,9.3,12.6,2023,7,0,1
2023-07-25 01:00:00,8.655,47.0,36.36045,38.918949999999995,36.36045,38.48459999999999,30.957849999999993,2.61,9.3,12.6,2023,7,1,1
2023-07-25 02:00:00,8.495000000000001,47.0,36.17005,38.72855,36.17005,38.2942,30.767449999999997,2.61,9.3,12.6,2023,7,2,1
2023-07-25 03:00:00,8.683,47.0,36.393769999999996,38.95226999999999,36.393769999999996,38.51791999999999,30.991169999999997,2.61,9.3,12.6,2023,7,3,1
2023-07-25 04:00:00,8.806999999999999,47.0,36.54133,39.09983,36.54133,38.665479999999995,31.138729999999992,2.61,9.3,12.6,2023,7,4,1
2023-07-25 05:00:00,9.748999999999999,47.0,37.66231,40.22081,37.66231,39.78646,32.25970999999999,2.61,9.3,12.6,2023,7,5,1
2023-07-25 06:00:00,11.405,47.0,39.63295,42.191449999999996,39.63295,41.757099999999994,34.230349999999994,2.61,9.3,12.6,2023,7,6,1
2023-07-25 07:00:00,15.044999999999998,47.0,43.964549999999996,46.52305,43.964549999999996,46.088699999999996,44.33344999999999,7.46,9.3,12.6,2023,7,7,1
2023-07-25 08:00:00,15.190000000000001,47.0,44.137100000000004,46.6956,44.137100000000004,46.26125,44.50599999999999,7.46,9.3,12.6,2023,7,8,1
2023-07-25 09:00:00,11.373999999999999,47.0,39.59606,42.15456,39.59606,41.720209999999994,39.96495999999999,7.46,9.3,12.6,2023,7,9,1
2023-07-25 10:00:00,10.265,47.0,38.27635,40.834849999999996,38.27635,40.400499999999994,38.64525,7.46,9.3,12.6,2023,7,10,1
2023-07-25 11:00:00,10.092,47.0,38.07048,40.62898,38.07048,40.19463,38.43938,7.46,9.3,12.6,2023,7,11,1
2023-07-25 12:00:00,9.827,47.0,37.75513,40.31363,37.75513,39.87928,38.12403,7.46,9.3,12.6,2023,7,12,1
2023-07-25 13:00:00,9.012,47.0,36.78528,39.343779999999995,36.78528,38.90942999999999,37.15418,7.46,9.3,12.6,2023,7,13,1
2023-07-25 14:00:00,8.758,47.0,36.48302,39.04152,36.48302,38.607169999999996,36.85191999999999,7.46,9.3,12.6,2023,7,14,1
2023-07-25 15:00:00,8.888,47.0,36.63772,39.196220000000004,36.63772,38.76187,37.00662,7.46,9.3,12.6,2023,7,15,1
2023-07-25 16:00:00,9.012,47.0,36.78528,39.343779999999995,36.78528,38.90942999999999,37.15418,7.46,9.3,12.6,2023,7,16,1
2023-07-25 17:00:00,9.270999999999999,47.0,37.093489999999996,39.65199,37.093489999999996,39.217639999999996,45.17359,13.94,9.3,12.6,2023,7,17,1
2023-07-25 18:00:00,11.201,47.0,39.39019,41.94868999999999,39.39019,41.51433999999999,47.47029,13.94,9.3,12.6,2023,7,18,1
2023-07-25 19:00:00,12.298,47.0,40.69562,43.25412,40.69562,42.81976999999999,48.77572,13.94,9.3,12.6,2023,7,19,1
2023-07-25 20:00:00,11.904,47.0,40.22676,42.78526,40.22676,42.35091,48.30686,13.94,9.3,12.6,2023,7,20,1
2023-07-25 21:00:00,11.655,47.0,39.93045,42.488949999999996,39.93045,42.05459999999999,40.29934999999999,7.46,9.3,12.6,2023,7,21,1
2023-07-25 22:00:00,10.934999999999999,47.0,39.07365,41.632149999999996,39.07365,41.197799999999994,39.44254999999999,7.46,9.3,12.6,2023,7,22,1
2023-07-25 23:00:00,9.85,47.0,37.7825,40.340999999999994,37.7825,39.90664999999999,32.37989999999999,2.61,9.3,12.6,2023,7,23,1
2023-07-26 00:00:00,9.796,47.0,37.718239999999994,40.27674,37.718239999999994,39.842389999999995,32.315639999999995,2.61,9.3,12.6,2023,7,0,2
2023-07-26 01:00:00,8.931000000000001,47.0,36.68889,39.24739,36.68889,38.81304,31.286289999999994,2.61,9.3,12.6,2023,7,1,2
2023-07-26 02:00:00,8.626000000000001,47.0,36.32594,38.88444,36.32594,38.450089999999996,30.923339999999996,2.61,9.3,12.6,2023,7,2,2
2023-07-26 03:00:00,7.965000000000001,47.0,35.53935,38.09785,35.53935,37.6635,30.13675,2.61,9.3,12.6,2023,7,3,2
2023-07-26 04:00:00,7.964,47.0,35.538160000000005,38.09666,35.538160000000005,37.662310000000005,30.135559999999998,2.61,9.3,12.6,2023,7,4,2
2023-07-26 05:00:00,8.683,47.0,36.393769999999996,38.95226999999999,36.393769999999996,38.51791999999999,30.991169999999997,2.61,9.3,12.6,2023,7,5,2
2023-07-26 06:00:00,10.177,47.0,38.17162999999999,40.730129999999996,38.17162999999999,40.29577999999999,32.76903,2.61,9.3,12.6,2023,7,6,2
2023-07-26 07:00:00,11.49,47.0,39.7341,42.2926,39.7341,41.85825,40.102999999999994,7.46,9.3,12.6,2023,7,7,2
2023-07-26 08:00:00,12.075,47.0,40.43025,42.988749999999996,40.43025,42.554399999999994,40.79915,7.46,9.3,12.6,2023,7,8,2
2023-07-26 09:00:00,10.385,47.0,38.41915,40.977650000000004,38.41915,40.543299999999995,38.78805,7.46,9.3,12.6,2023,7,9,2
2023-07-26 10:00:00,9.568000000000001,47.0,37.446920000000006,40.00542,37.446920000000006,39.57107,37.815819999999995,7.46,9.3,12.6,2023,7,10,2
2023-07-26 11:00:00,8.952,47.0,36.71388,39.27238,36.71388,38.838029999999996,37.08278,7.46,9.3,12.6,2023,7,11,2
2023-07-26 12:00:00,8.604000000000001,47.0,36.299760000000006,38.85826,36.299760000000006,38.42391,36.668659999999996,7.46,9.3,12.6,2023,7,12,2
2023-07-26 13:00:00,7.8629999999999995,47.0,35.41797,37.97646999999999,35.41797,37.54212,35.78687,7.46,9.3,12.6,2023,7,13,2
2023-07-26 14:00:00,7.4670000000000005,47.0,34.94673,37.505230000000005,34.94673,37.07088,35.31563,7.46,9.3,12.6,2023,7,14,2
2023-07-26 15:00:00,6.9430000000000005,47.0,34.323170000000005,36.88167,34.323170000000005,36.447320000000005,34.692069999999994,7.46,9.3,12.6,2023,7,15,2
2023-07-26 16:00:00,8.081999999999999,47.0,35.67858,38.23708,35.67858,37.80273,36.04747999999999,7.46,9.3,12.6,2023,7,16,2
2023-07-26 17:00:00,8.897,47.0,36.648430000000005,39.20693,36.648430000000005,38.77258,44.72852999999999,13.94,9.3,12.6,2023,7,17,2
2023-07-26 18:00:00,10.006,47.0,37.96814,40.52663999999999,37.96814,40.09228999999999,46.04823999999999,13.94,9.3,12.6,2023,7,18,2
2023-07-26 19:00:00,11.522,47.0,39.772180000000006,42.33068,39.772180000000006,41.89633,47.85227999999999,13.94,9.3,12.6,2023,7,19,2
2023-07-26 20:00:00,12.058,47.0,40.410019999999996,42.96851999999999,40.410019999999996,42.53416999999999,48.49012,13.94,9.3,12.6,2023,7,20,2
2023-07-26 21:00:00,11.804,47.0,40.10776,42.666259999999994,40.10776,42.23190999999999,40.476659999999995,7.46,9.3,12.6,2023,7,21,2
2023-07-26 22:00:00,11.023,47.0,39.17837,41.736869999999996,39.17837,41.302519999999994,39.54727,7.46,9.3,12.6,2023,7,22,2
2023-07-26 23:00:00,9.706,47.0,37.61114,40.16964,37.61114,39.73529,32.20853999999999,2.61,9.3,12.6,2023,7,23,2
2023-07-27 00:00:00,9.836,47.0,37.765840000000004,40.32434,37.765840000000004,39.88999,32.36324,2.61,9.3,12.6,2023,7,0,3
2023-07-27 01:00:00,8.269,47.0,35.90111,38.45961,35.90111,38.02526,30.498509999999996,2.61,9.3,12.6,2023,7,1,3
2023-07-27 02:00:00,7.6,47.0,35.105,37.6635,35.105,37.22915,29.702399999999994,2.61,9.3,12.6,2023,7,2,3
2023-07-27 03:00:00,7.106,47.0,34.51714,37.07564,34.51714,36.64129,29.114539999999995,2.61,9.3,12.6,2023,7,3,3
2023-07-27 04:00:00,7.2,47.0,34.629,37.1875,34.629,36.75315,29.226399999999998,2.61,9.3,12.6,2023,7,4,3
2023-07-27 05:00:00,8.048,47.0,35.63812,38.196619999999996,35.63812,37.76227,30.235519999999998,2.61,9.3,12.6,2023,7,5,3
2023-07-27 06:00:00,9.690000000000001,47.0,37.5921,40.1506,37.5921,39.716249999999995,32.189499999999995,2.61,9.3,12.6,2023,7,6,3
2023-07-27 07:00:00,10.358,47.0,38.38702,40.94552,38.38702,40.51117,38.755919999999996,7.46,9.3,12.6,2023,7,7,3
2023-07-27 08:00:00,10.43,47.0,38.472699999999996,41.03119999999999,38.472699999999996,40.59684999999999,38.8416,7.46,9.3,12.6,2023,7,8,3
2023-07-27 09:00:00,9.912,47.0,37.856280000000005,40.41478,37.856280000000005,39.98043,38.225179999999995,7.46,9.3,12.6,2023,7,9,3
2023-07-27 10:00:00,9.68,47.0,37.5802,40.13869999999999,37.5802,39.70434999999999,37.9491,7.46,9.3,12.6,2023,7,10,3
2023-07-27 11:00:00,9.09,47.0,36.8781,39.4366,36.8781,39.00225,37.24699999999999,7.46,9.3,12.6,2023,7,11,3
2023-07-27 12:00:00,8.645,47.0,36.34855,38.90705,36.34855,38.472699999999996,36.71744999999999,7.46,9.3,12.6,2023,7,12,3
2023-07-27 13:00:00,8.001000000000001,47.0,35.582190000000004,38.14069,35.582190000000004,37.706340000000004,35.95108999999999,7.46,9.3,12.6,2023,7,13,3
2023-07-27 14:00:00,7.833,47.0,35.382270000000005,37.94077,35.382270000000005,37.506420000000006,35.751169999999995,7.46,9.3,12.6,2023,7,14,3
2023-07-27 15:00:00,8.135,47.0,35.74165,38.30015,35.74165,37.8658,36.110549999999996,7.46,9.3,12.6,2023,7,15,3
2023-07-27 16:00:00,9.389,47.0,37.23391,39.79241,37.23391,39.358059999999995,37.60280999999999,7.46,9.3,12.6,2023,7,16,3
2023-07-27 17:00:00,10.726,47.0,38.824940000000005,41.38344,38.824940000000005,40.94909,46.90503999999999,13.94,9.3,12.6,2023,7,17,3
2023-07-27 18:00:00,11.491,47.0,39.73529,42.293789999999994,39.73529,41.85943999999999,47.815389999999994,13.94,9.3,12.6,2023,7,18,3
2023-07-27 19:00:00,11.695,47.0,39.978049999999996,42.53655,39.978049999999996,42.10219999999999,48.05815,13.94,9.3,12.6,2023,7,19,3
2023-07-27 20:00:00,10.997,47.0,39.14743,41.705929999999995,39.14743,41.27157999999999,47.227529999999994,13.94,9.3,12.6,2023,7,20,3
2023-07-27 21:00:00,10.812000000000001,47.0,38.92728,41.48578,38.92728,41.051429999999996,39.29618,7.46,9.3,12.6,2023,7,21,3
2023-07-27 22:00:00,10.556000000000001,47.0,38.622640000000004,41.18114,38.622640000000004,40.74679,38.99153999999999,7.46,9.3,12.6,2023,7,22,3
2023-07-27 23:00:00,9.888,47.0,37.82772,40.38622,37.82772,39.95187,32.42511999999999,2.61,9.3,12.6,2023,7,23,3
2023-07-28 00:00:00,8.863,47.0,36.607969999999995,39.16647,36.607969999999995,38.732119999999995,31.20537,2.61,9.3,12.6,2023,7,0,4
2023-07-28 01:00:00,7.9590000000000005,47.0,35.53221,38.09071,35.53221,37.65636,30.129609999999996,2.61,9.3,12.6,2023,7,1,4
2023-07-28 02:00:00,7.813,47.0,35.35847,37.91697,35.35847,37.48262,29.955869999999997,2.61,9.3,12.6,2023,7,2,4
2023-07-28 03:00:00,7.92,47.0,35.4858,38.0443,35.4858,37.60995,30.083199999999994,2.61,9.3,12.6,2023,7,3,4
2023-07-28 04:00:00,8.001999999999999,47.0,35.58338,38.14188,35.58338,37.70753,30.18077999999999,2.61,9.3,12.6,2023,7,4,4
2023-07-28 05:00:00,8.953,47.0,36.71507,39.27357,36.71507,38.83922,31.312469999999994,2.61,9.3,12.6,2023,7,5,4
2023-07-28 06:00:00,10.009,47.0,37.971709999999995,40.53021,37.971709999999995,40.095859999999995,32.569109999999995,2.61,9.3,12.6,2023,7,6,4
2023-07-28 07:00:00,11.112,47.0,39.284279999999995,41.84278,39.284279999999995,41.408429999999996,39.65317999999999,7.46,9.3,12.6,2023,7,7,4
2023-07-28 08:00:00,11.299,47.0,39.506809999999994,42.06531,39.506809999999994,41.630959999999995,39.87571,7.46,9.3,12.6,2023,7,8,4
2023-07-28 09:00:00,10.787,47.0,38.89753,41.456030000000005,38.89753,41.021679999999996,39.26643,7.46,9.3,12.6,2023,7,9,4
2023-07-28 10:00:00,9.954,47.0,37.906259999999996,40.46476,37.906259999999996,40.030409999999996,38.27516,7.46,9.3,12.6,2023,7,10,4
2023-07-28 11:00:00,9.3,47.0,37.128,39.6865,37.128,39.25215,37.4969,7.46,9.3,12.6,2023,7,11,4
2023-07-28 12:00:00,8.59,47.0,36.2831,38.8416,36.2831,38.40725,36.651999999999994,7.46,9.3,12.6,2023,7,12,4
2023-07-28 13:00:00,8.0,47.0,35.580999999999996,38.1395,35.580999999999996,37.705149999999996,35.9499,7.46,9.3,12.6,2023,7,13,4
2023-07-28 14:00:00,7.565,47.0,35.06335,37.62185,35.06335,37.1875,35.432249999999996,7.46,9.3,12.6,2023,7,14,4
2023-07-28 15:00:00,7.609999999999999,47.0,35.116899999999994,37.675399999999996,35.116899999999994,37.241049999999994,35.4858,7.46,9.3,12.6,2023,7,15,4
2023-07-28 16:00:00,8.0,47.0,35.580999999999996,38.1395,35.580999999999996,37.705149999999996,35.9499,7.46,9.3,12.6,2023,7,16,4
2023-07-28 17:00:00,9.427,47.0,37.279129999999995,39.83763,37.279129999999995,39.403279999999995,45.35923,13.94,9.3,12.6,2023,7,17,4
2023-07-28 18:00:00,10.359,47.0,38.38821,40.946709999999996,38.38821,40.512359999999994,46.468309999999995,13.94,9.3,12.6,2023,7,18,4
2023-07-28 19:00:00,12.244,47.0,40.631359999999994,43.189859999999996,40.631359999999994,42.755509999999994,48.711459999999995,13.94,9.3,12.6,2023,7,19,4
2023-07-28 20:00:00,13.0,47.0,41.531,44.089499999999994,41.531,43.65514999999999,49.61109999999999,13.94,9.3,12.6,2023,7,20,4
2023-07-28 21:00:00,12.178,47.0,40.552820000000004,43.11132,40.552820000000004,42.67697,40.92171999999999,7.46,9.3,12.6,2023,7,21,4
2023-07-28 22:00:00,11.109,47.0,39.28071,41.839209999999994,39.28071,41.40485999999999,39.649609999999996,7.46,9.3,12.6,2023,7,22,4
2023-07-28 23:00:00,10.153,47.0,38.14307,40.701570000000004,38.14307,40.26722,32.740469999999995,2.61,9.3,12.6,2023,7,23,4
2023-07-29 00:00:00,10.309000000000001,47.0,38.32871,40.88721,38.32871,40.45286,32.926109999999994,2.61,9.3,12.6,2023,7,0,5
2023-07-29 01:00:00,9.448,47.0,37.30412,39.86261999999999,37.30412,39.42826999999999,31.901519999999998,2.61,9.3,12.6,2023,7,1,5
2023-07-29 02:00:00,9.117,47.0,36.91023,39.46873,36.91023,39.03438,31.507629999999995,2.61,9.3,12.6,2023,7,2,5
2023-07-29 03:00:00,8.565999999999999,47.0,36.25454,38.81304,36.25454,38.37869,30.851939999999992,2.61,9.3,12.6,2023,7,3,5
2023-07-29 04:00:00,8.897,47.0,36.648430000000005,39.20693,36.648430000000005,38.77258,31.245829999999994,2.61,9.3,12.6,2023,7,4,5
2023-07-29 05:00:00,8.703,47.0,36.41757,38.97607,36.41757,38.54172,31.014969999999995,2.61,9.3,12.6,2023,7,5,5
2023-07-29 06:00:00,8.57,47.0,36.259299999999996,38.8178,36.259299999999996,38.383449999999996,30.8567,2.61,9.3,12.6,2023,7,6,5
2023-07-29 07:00:00,8.791,47.0,36.52229,39.08079,36.52229,38.64644,36.891189999999995,7.46,9.3,12.6,2023,7,7,5
2023-07-29 08:00:00,8.579,47.0,36.27001,38.828509999999994,36.27001,38.39415999999999,36.63891,7.46,9.3,12.6,2023,7,8,5
2023-07-29 09:00:00,8.171,47.0,35.78449,38.34298999999999,35.78449,37.90864,36.15339,7.46,9.3,12.6,2023,7,9,5
2023-07-29 10:00:00,7.55,47.0,35.045500000000004,37.604,35.045500000000004,37.169650000000004,35.41439999999999,7.46,9.3,12.6,2023,7,10,5
2023-07-29 11:00:00,6.375,47.0,33.64725,36.205749999999995,33.64725,35.7714,34.016149999999996,7.46,9.3,12.6,2023,7,11,5
2023-07-29 12:00:00,5.866,47.0,33.04154,35.60003999999999,33.04154,35.16569,33.41044,7.46,9.3,12.6,2023,7,12,5
2023-07-29 13:00:00,4.048,47.0,30.87812,33.43662,30.87812,33.002269999999996,31.247019999999992,7.46,9.3,12.6,2023,7,13,5
2023-07-29 14:00:00,1.8199999999999998,47.0,28.226799999999997,30.785299999999996,28.226799999999997,30.350949999999997,28.595699999999997,7.46,9.3,12.6,2023,7,14,5
2023-07-29 15:00:00,1.967,47.0,28.40173,30.96023,28.40173,30.52588,28.770629999999997,7.46,9.3,12.6,2023,7,15,5
2023-07-29 16:00:00,4.918,47.0,31.913419999999995,34.47192,31.913419999999995,34.037569999999995,32.28232,7.46,9.3,12.6,2023,7,16,5
2023-07-29 17:00:00,5.866,47.0,33.04154,35.60003999999999,33.04154,35.16569,41.12163999999999,13.94,9.3,12.6,2023,7,17,5
2023-07-29 18:00:00,7.954000000000001,47.0,35.52626,38.084759999999996,35.52626,37.65041,43.606359999999995,13.94,9.3,12.6,2023,7,18,5
2023-07-29 19:00:00,9.228,47.0,37.04232,39.60082,37.04232,39.16647,45.12242,13.94,9.3,12.6,2023,7,19,5
2023-07-29 20:00:00,9.993,47.0,37.95267,40.51117,37.95267,40.07682,46.03277,13.94,9.3,12.6,2023,7,20,5
2023-07-29 21:00:00,10.074,47.0,38.049060000000004,40.60756,38.049060000000004,40.17321,38.417959999999994,7.46,9.3,12.6,2023,7,21,5
2023-07-29 22:00:00,9.993,47.0,37.95267,40.51117,37.95267,40.07682,38.321569999999994,7.46,9.3,12.6,2023,7,22,5
2023-07-29 23:00:00,9.218,47.0,37.03042,39.58892,37.03042,39.15457,31.627819999999993,2.61,9.3,12.6,2023,7,23,5
2023-07-30 00:00:00,8.45,47.0,36.1165,38.675,36.1165,38.240649999999995,30.71389999999999,2.61,9.3,12.6,2023,7,0,6
2023-07-30 01:00:00,7.49,47.0,34.9741,37.532599999999995,34.9741,37.09825,29.571499999999997,2.61,9.3,12.6,2023,7,1,6
2023-07-30 02:00:00,6.781000000000001,47.0,34.130390000000006,36.68889,34.130390000000006,36.254540000000006,28.727789999999995,2.61,9.3,12.6,2023,7,2,6
2023-07-30 03:00:00,5.779,47.0,32.93801,35.49651,32.93801,35.06216,27.535409999999995,2.61,9.3,12.6,2023,7,3,6
2023-07-30 04:00:00,5.16,47.0,32.2014,34.7599,32.2014,34.32555,26.798799999999993,2.61,9.3,12.6,2023,7,4,6
2023-07-30 05:00:00,5.17,47.0,32.2133,34.7718,32.2133,34.33745,26.810699999999997,2.61,9.3,12.6,2023,7,5,6
2023-07-30 06:00:00,4.734,47.0,31.69446,34.252959999999995,31.69446,33.81861,26.291859999999996,2.61,9.3,12.6,2023,7,6,6
2023-07-30 07:00:00,3.7,47.0,30.464,33.0225,30.464,32.58815,30.832899999999995,7.46,9.3,12.6,2023,7,7,6
2023-07-30 08:00:00,2.982,47.0,29.609579999999998,32.168079999999996,29.609579999999998,31.733729999999998,29.978479999999998,7.46,9.3,12.6,2023,7,8,6
2023-07-30 09:00:00,0.8480000000000001,47.0,27.07012,29.628619999999998,27.07012,29.19427,27.43902,7.46,9.3,12.6,2023,7,9,6
2023-07-30 10:00:00,-0.001,47.0,26.05981,28.618309999999997,26.05981,28.18396,26.428709999999995,7.46,9.3,12.6,2023,7,10,6
2023-07-30 11:00:00,-0.026000000000000002,47.0,26.030060000000002,28.58856,26.030060000000002,28.154210000000003,26.398959999999995,7.46,9.3,12.6,2023,7,11,6
2023-07-30 12:00:00,-1.669,47.0,24.07489,26.63339,24.07489,26.19904,24.443789999999996,7.46,9.3,12.6,2023,7,12,6
2023-07-30 13:00:00,-4.493,47.0,20.71433,23.27283,20.71433,22.83848,21.083229999999997,7.46,9.3,12.6,2023,7,13,6
2023-07-30 14:00:00,-4.661,47.0,20.51441,23.072909999999997,20.51441,22.638560000000002,20.883309999999998,7.46,9.3,12.6,2023,7,14,6
2023-07-30 15:00:00,-4.002000000000001,47.0,21.29862,23.85712,21.29862,23.42277,21.667519999999996,7.46,9.3,12.6,2023,7,15,6
